#DEBUG: Format Typ    -> tdf
#DEBUG: Time Period   -> 2014-12-01 00:00:00+00:00 2017-01-31 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station	valid	tmpc	p01m
JFK	2015-06-15 01:51	21.70	  0.0
NYC	2015-06-15 01:51	22.20	  0.0
LGA	2015-06-15 01:51	22.80	  0.0
NYC	2015-06-15 02:51	18.90	 3.59
LGA	2015-06-15 02:51	21.10	 2.69
JFK	2015-06-15 02:51	21.10	  1.2
NYC	2015-06-15 03:04	18.90	19.05
NYC	2015-06-15 03:14	18.90	 9.81
NYC	2015-06-15 03:21	19.40	 9.43
NYC	2015-06-15 03:35	19.40	 7.41
JFK	2015-06-15 03:51	19.40	 6.58
LGA	2015-06-15 03:51	20.00	 3.88
NYC	2015-06-15 03:51	19.40	 5.38
NYC	2015-06-15 04:06	19.40	  2.5
LGA	2015-06-15 04:12	19.00	 1.25
NYC	2015-06-15 04:17	19.40	 0.88
LGA	2015-06-15 04:21	19.00	 1.46
JFK	2015-06-15 04:25	19.00	 3.05
NYC	2015-06-15 04:32	20.00	 0.47
NYC	2015-06-15 04:45	19.00	 1.01
JFK	2015-06-15 04:51	18.90	 1.49
NYC	2015-06-15 04:51	19.40	  1.2
LGA	2015-06-15 04:51	19.40	  0.6
NYC	2015-06-15 05:08	19.40	 3.83
NYC	2015-06-15 05:15	19.40	 2.04
JFK	2015-06-15 05:27	19.00	 9.02
NYC	2015-06-15 05:46	19.00	 0.67
LGA	2015-06-15 05:51	19.40	 3.59
NYC	2015-06-15 05:51	19.40	  0.6
JFK	2015-06-15 05:51	19.40	 4.78
NYC	2015-06-15 06:39	19.40	 1.57
NYC	2015-06-15 06:49	19.00	 3.42
NYC	2015-06-15 06:51	19.40	 3.28
LGA	2015-06-15 06:51	19.40	  0.6
JFK	2015-06-15 06:51	19.40	  1.2
NYC	2015-06-15 06:55	19.40	 0.27
NYC	2015-06-15 07:00	19.40	900.0
JFK	2015-06-15 07:10	19.00	  0.0
JFK	2015-06-15 07:12	19.00	  0.0
NYC	2015-06-15 07:30	19.40	  0.5
JFK	2015-06-15 07:32	19.00	25.73
NYC	2015-06-15 07:51	20.00	 0.29
JFK	2015-06-15 07:51	19.40	16.14
LGA	2015-06-15 07:51	20.00	 1.79
NYC	2015-06-15 08:02	20.00	 15.3
LGA	2015-06-15 08:14	19.00	 7.63
NYC	2015-06-15 08:22	20.00	 6.25
JFK	2015-06-15 08:37	21.00	 4.52
NYC	2015-06-15 08:37	20.00	 9.06
NYC	2015-06-15 08:39	20.00	 9.38
NYC	2015-06-15 08:46	20.00	 8.95
LGA	2015-06-15 08:48	19.00	 9.53
JFK	2015-06-15 08:48	21.00	 4.76
JFK	2015-06-15 08:51	20.60	 4.78
NYC	2015-06-15 08:51	20.00	 8.07
LGA	2015-06-15 08:51	19.40	 9.56
JFK	2015-06-15 09:21	21.00	 2.17
LGA	2015-06-15 09:35	20.00	  1.3
NYC	2015-06-15 09:51	20.00	  0.6
JFK	2015-06-15 09:51	20.60	  1.2
LGA	2015-06-15 09:51	20.60	 0.89
JFK	2015-06-15 09:58	21.00	  0.0
NYC	2015-06-15 10:15	20.60	  0.0
NYC	2015-06-15 10:51	20.60	  0.0
LGA	2015-06-15 10:51	20.60	  0.0
JFK	2015-06-15 10:51	20.60	  0.0
NYC	2015-06-15 11:01	20.60	  0.0
NYC	2015-06-15 11:37	21.10	  0.0
LGA	2015-06-15 11:51	21.70	  0.0
NYC	2015-06-15 11:51	21.10	  0.0
JFK	2015-06-15 11:51	21.10	  0.0
LGA	2015-06-15 12:27	21.00	  0.0
LGA	2015-06-15 12:35	21.00	  0.0
LGA	2015-06-15 12:51	21.10	  0.0
JFK	2015-06-15 12:51	21.10	  0.0
NYC	2015-06-15 12:51	21.10	  0.0
NYC	2015-06-15 13:22	22.20	  0.0
JFK	2015-06-15 13:51	21.70	  0.0
NYC	2015-06-15 13:51	22.80	  0.0
LGA	2015-06-15 13:51	21.70	  0.0
NYC	2015-06-15 14:11	23.30	  0.0
NYC	2015-06-15 14:24	23.30	  0.0
LGA	2015-06-15 14:34	23.00	  0.0
NYC	2015-06-15 14:35	23.90	  0.0
NYC	2015-06-15 14:42	23.30	  0.0
JFK	2015-06-15 14:45	22.00	  0.0
JFK	2015-06-15 14:51	21.70	  0.0
NYC	2015-06-15 14:51	23.30	  0.0
LGA	2015-06-15 14:51	22.80	  0.0
NYC	2015-06-15 14:58	23.30	  0.0
NYC	2015-06-15 15:15	23.90	  0.0
NYC	2015-06-15 15:22	23.90	  0.0
LGA	2015-06-15 15:24	24.00	  0.0
NYC	2015-06-15 15:39	26.10	  0.0
JFK	2015-06-15 15:51	22.80	  0.0
LGA	2015-06-15 15:51	25.00	  0.0
NYC	2015-06-15 15:51	26.70	  0.0
JFK	2015-06-15 16:26	24.00	  0.0
LGA	2015-06-15 16:51	26.10	  0.0
JFK	2015-06-15 16:51	26.10	  0.0
NYC	2015-06-15 16:51	27.80	  0.0
NYC	2015-06-15 17:12	27.80	  0.0
JFK	2015-06-15 17:14	26.00	  0.0
LGA	2015-06-15 17:21	24.00	  0.0
JFK	2015-06-15 17:36	27.00	  0.0
JFK	2015-06-15 17:51	26.10	  0.0
LGA	2015-06-15 17:51	24.40	  0.0
NYC	2015-06-15 17:51	27.20	  0.0
NYC	2015-06-15 18:21	25.60	 0.71
NYC	2015-06-15 18:51	23.90	 1.49
LGA	2015-06-15 18:51	21.70	  0.0
JFK	2015-06-15 18:51	25.60	  0.0
NYC	2015-06-15 19:07	23.30	 8.74
NYC	2015-06-15 19:19	23.30	 3.22
LGA	2015-06-15 19:23	21.00	  0.0
LGA	2015-06-15 19:51	20.00	  0.0
JFK	2015-06-15 19:51	26.70	  0.0
NYC	2015-06-15 19:51	22.80	  1.2
LGA	2015-06-15 19:59	20.00	  0.0
NYC	2015-06-15 20:09	21.70	  0.0
NYC	2015-06-15 20:13	21.70	  0.0
NYC	2015-06-15 20:17	21.70	  0.0
JFK	2015-06-15 20:30	26.00	  0.0
NYC	2015-06-15 20:36	20.60	 2.12
LGA	2015-06-15 20:39	19.00	 0.38
NYC	2015-06-15 20:51	20.60	 1.79
JFK	2015-06-15 20:51	25.60	 0.29
LGA	2015-06-15 20:51	18.30	 0.29
LGA	2015-06-15 21:15	18.00	  0.0
NYC	2015-06-15 21:28	19.40	  0.0
JFK	2015-06-15 21:31	23.00	 2.94
NYC	2015-06-15 21:51	18.90	 0.29
JFK	2015-06-15 21:51	22.80	 1.79
LGA	2015-06-15 21:51	17.80	  0.0
NYC	2015-06-15 22:02	18.90	  0.0
JFK	2015-06-15 22:24	22.00	 5.08
NYC	2015-06-15 22:47	19.00	  0.0
LGA	2015-06-15 22:51	17.80	 0.29
NYC	2015-06-15 22:51	18.90	  0.0
JFK	2015-06-15 22:51	21.70	 2.39
LGA	2015-06-15 23:33	17.00	  0.0
NYC	2015-06-15 23:40	18.30	  0.0
JFK	2015-06-15 23:48	21.00	  0.0
JFK	2015-06-15 23:51	20.60	  0.0
LGA	2015-06-15 23:51	17.20	  0.0
NYC	2015-06-15 23:51	18.30	  0.0
NYC	2015-06-16 00:51	17.80	  0.0
LGA	2015-06-16 00:51	17.20	  0.0
JFK	2015-06-16 00:51	20.00	  0.0
JFK	2015-06-16 01:21	19.00	  0.0
LGA	2015-06-16 01:31	17.00	  0.0
LGA	2015-06-16 01:51	17.20	  0.0
NYC	2015-06-16 01:51	17.80	  0.0
JFK	2015-06-16 01:51	19.40	  0.0
LGA	2015-06-16 02:11	18.00	  0.0
LGA	2015-06-16 02:43	18.00	  0.0
LGA	2015-06-16 02:51	17.80	  0.0
NYC	2015-06-16 02:51	18.30	  0.0
JFK	2015-06-16 02:51	18.90	  0.0
NYC	2015-06-16 03:51	18.30	  0.0
JFK	2015-06-16 03:51	18.90	  0.0
LGA	2015-06-16 03:51	17.80	  0.0
LGA	2015-06-16 04:26	18.00	  0.0
NYC	2015-06-16 04:51	18.30	  0.0
JFK	2015-06-16 04:51	18.90	  0.0
LGA	2015-06-16 04:51	17.80	  0.0
LGA	2015-06-16 05:45	18.00	  0.0
NYC	2015-06-16 05:51	18.90	  0.0
LGA	2015-06-16 05:51	17.80	  0.0
JFK	2015-06-16 05:51	18.90	  0.0
LGA	2015-06-16 06:51	17.80	  0.0
JFK	2015-06-16 06:51	18.90	  0.0
NYC	2015-06-16 06:51	18.30	  0.0
JFK	2015-06-16 07:37	19.00	  0.0
NYC	2015-06-16 07:51	18.90	  0.0
JFK	2015-06-16 07:51	18.90	  0.0
LGA	2015-06-16 07:51	17.80	  0.0
LGA	2015-06-16 08:43	18.00	  0.0
NYC	2015-06-16 08:51	18.30	  0.0
LGA	2015-06-16 08:51	17.80	  0.0
JFK	2015-06-16 08:51	19.40	  0.0
LGA	2015-06-16 09:14	18.00	  0.0
LGA	2015-06-16 09:37	18.00	  0.0
LGA	2015-06-16 09:51	17.80	  0.0
NYC	2015-06-16 09:51	18.90	  0.0
JFK	2015-06-16 09:51	19.40	  0.0
JFK	2015-06-16 10:29	19.00	  0.0
LGA	2015-06-16 10:37	18.00	  0.0
LGA	2015-06-16 10:51	18.30	  0.0
NYC	2015-06-16 10:51	18.90	  0.0
JFK	2015-06-16 10:51	19.40	  0.0
LGA	2015-06-16 11:08	18.00	  0.0
NYC	2015-06-16 11:21	19.40	  0.0
JFK	2015-06-16 11:51	20.00	  0.0
NYC	2015-06-16 11:51	20.00	  0.0
LGA	2015-06-16 11:51	18.90	  0.0
LGA	2015-06-16 11:58	19.00	  0.0
LGA	2015-06-16 12:47	19.00	  0.0
JFK	2015-06-16 12:51	20.00	  0.0
LGA	2015-06-16 12:51	19.40	  0.0
NYC	2015-06-16 12:51	20.60	  0.0
JFK	2015-06-16 13:51	20.00	  0.0
LGA	2015-06-16 13:51	21.10	  0.0
NYC	2015-06-16 13:51	22.20	  0.0
NYC	2015-06-16 13:59	22.20	  0.0
NYC	2015-06-16 14:03	22.20	  0.0
LGA	2015-06-16 14:51	20.60	  0.0
NYC	2015-06-16 14:51	22.80	  0.0
JFK	2015-06-16 14:51	20.60	  0.0
NYC	2015-06-16 15:07	22.80	  0.0
LGA	2015-06-16 15:41	22.00	  0.0
LGA	2015-06-16 15:51	22.20	  0.0
NYC	2015-06-16 15:51	23.90	  0.0
JFK	2015-06-16 15:51	21.10	  0.0
LGA	2015-06-16 16:11	23.00	  0.0
JFK	2015-06-16 16:19	21.00	  0.0
JFK	2015-06-16 16:51	20.00	  0.0
LGA	2015-06-16 16:51	23.90	  0.0
NYC	2015-06-16 16:51	23.90	  0.0
JFK	2015-06-16 17:14	21.00	  0.0
LGA	2015-06-16 17:22	23.00	  0.0
NYC	2015-06-16 17:41	23.30	 0.37
JFK	2015-06-16 17:51	21.10	  0.0
NYC	2015-06-16 17:51	22.80	 0.29
LGA	2015-06-16 17:51	22.20	  0.0
NYC	2015-06-16 17:58	22.80	  0.0
NYC	2015-06-16 18:15	23.30	  1.0
JFK	2015-06-16 18:51	22.00	  0.0
LGA	2015-06-16 18:51	21.70	  0.6
NYC	2015-06-16 18:51	22.80	 0.29
NYC	2015-06-16 18:58	23.30	  0.0
LGA	2015-06-16 19:00	22.00	  0.0
NYC	2015-06-16 19:09	23.30	  0.0
JFK	2015-06-16 19:36	22.00	  0.0
NYC	2015-06-16 19:51	25.00	  0.0
LGA	2015-06-16 19:51	24.40	  0.0
JFK	2015-06-16 19:51	22.20	  0.0
LGA	2015-06-16 20:51	25.00	  0.0
NYC	2015-06-16 20:51	26.10	  0.0
JFK	2015-06-16 20:51	23.30	  0.0
NYC	2015-06-16 21:15	24.40	  0.0
NYC	2015-06-16 21:20	23.90	 2.28
LGA	2015-06-16 21:21	24.00	  0.0
LGA	2015-06-16 21:23	24.00	 3.97
LGA	2015-06-16 21:26	23.00	 7.62
NYC	2015-06-16 21:40	22.80	 9.53
LGA	2015-06-16 21:46	23.00	 10.6
JFK	2015-06-16 21:51	21.70	 0.89
NYC	2015-06-16 21:51	23.30	 7.47
LGA	2015-06-16 21:51	22.80	 9.56
NYC	2015-06-16 22:02	23.30	  0.0
NYC	2015-06-16 22:51	23.90	  0.0
JFK	2015-06-16 22:51	23.30	 1.49
LGA	2015-06-16 22:51	26.10	  0.0
NYC	2015-06-16 23:51	24.40	  0.0
LGA	2015-06-16 23:51	26.10	  0.0
JFK	2015-06-16 23:51	25.00	  0.0
JFK	2015-06-17 00:51	25.00	  0.0
NYC	2015-06-17 00:51	24.40	  0.0
LGA	2015-06-17 00:51	25.00	  0.0
JFK	2015-06-17 01:51	25.00	  0.0
NYC	2015-06-17 01:51	24.40	  0.0
LGA	2015-06-17 01:51	24.40	  0.0
LGA	2015-06-17 02:51	23.90	  0.0
JFK	2015-06-17 02:51	23.90	  0.0
NYC	2015-06-17 02:51	23.30	  0.0
JFK	2015-06-17 03:51	23.90	  0.0
LGA	2015-06-17 03:51	23.30	  0.0
NYC	2015-06-17 03:51	23.30	  0.0
NYC	2015-06-17 04:51	22.80	  0.0
NYC	2015-06-17 05:51	22.20	  0.0
NYC	2015-06-17 06:51	21.70	  0.0
NYC	2015-06-17 07:51	21.10	  0.0
NYC	2015-06-17 08:51	20.60	  0.0
NYC	2015-06-17 09:51	21.10	  0.0
LGA	2015-06-17 10:51	21.10	  0.0
JFK	2015-06-17 10:51	22.20	  0.0
NYC	2015-06-17 10:51	21.70	  0.0
NYC	2015-06-17 11:51	22.20	  0.0
JFK	2015-06-17 11:51	23.30	  0.0
LGA	2015-06-17 11:51	22.20	  0.0
NYC	2015-06-17 12:48	23.00	  0.0
NYC	2015-06-17 12:51	23.30	  0.0
JFK	2015-06-17 12:51	24.40	  0.0
LGA	2015-06-17 12:51	23.30	  0.0
NYC	2015-06-17 13:02	23.90	  0.0
LGA	2015-06-17 13:51	23.90	  0.0
NYC	2015-06-17 13:51	23.30	  0.0
JFK	2015-06-17 13:51	25.00	  0.0
NYC	2015-06-17 14:51	24.40	  0.0
LGA	2015-06-17 14:51	24.40	  0.0
JFK	2015-06-17 14:51	26.10	  0.0
NYC	2015-06-17 15:51	26.10	  0.0
LGA	2015-06-17 15:51	25.60	  0.0
JFK	2015-06-17 15:51	26.70	  0.0
JFK	2015-06-17 16:51	25.00	  0.0
NYC	2015-06-17 16:51	27.20	  0.0
LGA	2015-06-17 16:51	25.00	  0.0
LGA	2015-06-17 17:51	25.00	  0.0
JFK	2015-06-17 17:51	25.60	  0.0
NYC	2015-06-17 17:51	25.00	  0.0
LGA	2015-06-17 18:51	25.00	  0.0
JFK	2015-06-17 18:51	24.40	  0.0
NYC	2015-06-17 18:51	24.40	  0.0
LGA	2015-06-17 19:51	23.90	  0.0
JFK	2015-06-17 19:51	22.80	  0.0
NYC	2015-06-17 19:51	23.30	  0.0
NYC	2015-06-17 20:51	22.80	  0.0
JFK	2015-06-17 20:51	22.20	  0.0
LGA	2015-06-17 20:51	22.80	  0.0
JFK	2015-06-17 21:51	21.10	  0.0
LGA	2015-06-17 21:51	21.10	  0.0
NYC	2015-06-17 21:51	21.70	  0.0
LGA	2015-06-17 22:51	21.10	  0.0
NYC	2015-06-17 22:51	21.10	  0.0
JFK	2015-06-17 22:51	20.00	  0.0
LGA	2015-06-17 23:51	20.60	  0.0
JFK	2015-06-17 23:51	20.00	  0.0
NYC	2015-06-17 23:51	19.40	  0.0
NYC	2015-06-18 00:51	19.40	  0.0
JFK	2015-06-18 00:51	19.40	  0.0
LGA	2015-06-18 00:51	19.40	  0.0
NYC	2015-06-18 01:51	19.40	  0.0
LGA	2015-06-18 01:51	19.40	  0.0
JFK	2015-06-18 01:51	19.40	  0.0
JFK	2015-06-18 02:51	18.90	  0.0
NYC	2015-06-18 02:51	19.40	  0.0
LGA	2015-06-18 02:51	19.40	  0.0
NYC	2015-06-18 03:19	19.40	  0.0
NYC	2015-06-18 03:37	19.40	  0.0
JFK	2015-06-18 03:51	18.90	  0.0
LGA	2015-06-18 03:51	19.40	  0.0
NYC	2015-06-18 03:51	19.40	  0.0
LGA	2015-06-18 04:14	19.00	  0.0
JFK	2015-06-18 04:44	19.00	  0.0
LGA	2015-06-18 04:47	19.00	  0.0
JFK	2015-06-18 04:51	18.90	  0.0
LGA	2015-06-18 04:51	18.90	  0.0
NYC	2015-06-18 04:51	19.40	  0.0
NYC	2015-06-18 05:51	18.90	  0.0
JFK	2015-06-18 05:51	18.90	  0.0
LGA	2015-06-18 05:51	18.30	  0.0
LGA	2015-06-18 06:12	18.00	  0.0
LGA	2015-06-18 06:26	18.00	  0.0
LGA	2015-06-18 06:51	18.30	  0.0
NYC	2015-06-18 06:51	18.30	  0.0
JFK	2015-06-18 06:51	18.30	  0.0
NYC	2015-06-18 07:02	18.30	  0.0
NYC	2015-06-18 07:14	18.30	  0.0
LGA	2015-06-18 07:51	18.30	  0.0
NYC	2015-06-18 07:51	18.30	  0.0
JFK	2015-06-18 07:51	18.30	  0.0
NYC	2015-06-18 08:51	17.80	  0.0
LGA	2015-06-18 08:51	18.30	  0.0
JFK	2015-06-18 08:51	18.30	  0.0
JFK	2015-06-18 09:51	18.90	  0.0
NYC	2015-06-18 09:51	18.30	  0.0
LGA	2015-06-18 09:51	18.30	  0.0
LGA	2015-06-18 10:38	18.00	  0.0
JFK	2015-06-18 10:51	18.90	  0.0
LGA	2015-06-18 10:51	18.90	  0.0
NYC	2015-06-18 10:51	18.90	  0.0
JFK	2015-06-18 11:01	19.00	  0.0
JFK	2015-06-18 11:29	19.00	  0.0
LGA	2015-06-18 11:34	19.00	  0.0
NYC	2015-06-18 11:51	18.90	  0.0
JFK	2015-06-18 11:51	19.40	  0.0
LGA	2015-06-18 11:51	19.40	  0.0
LGA	2015-06-18 12:14	19.00	  0.0
NYC	2015-06-18 12:24	19.40	  0.0
NYC	2015-06-18 12:51	19.40	  0.0
JFK	2015-06-18 12:51	20.00	  0.0
LGA	2015-06-18 12:51	19.40	  0.0
JFK	2015-06-18 13:03	19.00	  0.0
JFK	2015-06-18 13:27	19.00	  0.0
LGA	2015-06-18 13:34	19.00	  0.0
JFK	2015-06-18 13:51	19.40	  0.0
NYC	2015-06-18 13:51	18.90	  0.0
LGA	2015-06-18 13:51	20.60	  0.0
JFK	2015-06-18 14:30	20.00	  0.0
NYC	2015-06-18 14:39	19.40	  0.0
LGA	2015-06-18 14:47	19.40	  0.0
NYC	2015-06-18 14:51	19.40	  0.0
JFK	2015-06-18 14:51	19.40	  0.0
LGA	2015-06-18 15:29	19.00	  0.0
NYC	2015-06-18 15:40	20.60	  0.0
LGA	2015-06-18 15:51	20.00	  0.0
JFK	2015-06-18 15:51	20.00	  0.0
NYC	2015-06-18 15:51	20.60	  0.0
LGA	2015-06-18 16:15	21.00	  0.0
LGA	2015-06-18 16:51	20.60	  0.0
NYC	2015-06-18 16:51	20.60	  0.0
JFK	2015-06-18 16:51	21.10	  0.0
JFK	2015-06-18 17:51	21.10	  0.0
NYC	2015-06-18 17:51	20.60	  0.0
LGA	2015-06-18 17:51	20.60	  0.0
JFK	2015-06-18 18:02	21.00	  0.0
NYC	2015-06-18 18:05	20.60	  0.0
LGA	2015-06-18 18:16	21.00	  0.0
JFK	2015-06-18 18:45	20.00	  0.0
JFK	2015-06-18 18:51	19.40	  0.0
LGA	2015-06-18 18:51	20.00	  0.0
NYC	2015-06-18 18:51	20.00	  0.0
NYC	2015-06-18 19:16	20.00	  0.0
LGA	2015-06-18 19:25	19.00	  0.0
JFK	2015-06-18 19:25	19.00	  0.0
LGA	2015-06-18 19:51	19.40	  0.0
NYC	2015-06-18 19:51	19.40	  0.0
JFK	2015-06-18 19:51	19.40	  0.0
JFK	2015-06-18 20:49	20.00	  0.0
LGA	2015-06-18 20:51	20.00	  0.0
JFK	2015-06-18 20:51	20.00	  0.0
NYC	2015-06-18 20:51	20.00	  0.0
LGA	2015-06-18 21:15	20.00	  0.0
JFK	2015-06-18 21:27	19.00	  0.0
JFK	2015-06-18 21:51	19.40	  0.0
NYC	2015-06-18 21:51	19.40	  0.0
LGA	2015-06-18 21:51	20.00	  0.0
LGA	2015-06-18 22:18	20.00	  0.0
JFK	2015-06-18 22:51	19.40	  0.0
NYC	2015-06-18 22:51	20.00	  0.0
LGA	2015-06-18 22:51	19.40	  0.0
LGA	2015-06-18 23:47	19.00	  0.0
JFK	2015-06-18 23:51	19.40	  0.0
LGA	2015-06-18 23:51	18.90	  0.0
NYC	2015-06-18 23:51	19.40	  0.0
JFK	2015-06-19 00:17	19.00	  0.0
LGA	2015-06-19 00:32	19.00	  0.0
NYC	2015-06-19 00:51	19.40	  0.0
JFK	2015-06-19 00:51	19.40	  0.0
LGA	2015-06-19 00:51	19.40	  0.0
LGA	2015-06-19 01:51	18.90	  0.0
JFK	2015-06-19 01:51	19.40	  0.0
NYC	2015-06-19 01:51	19.40	  0.0
NYC	2015-06-19 02:51	19.40	  0.0
JFK	2015-06-19 02:51	19.40	  0.0
LGA	2015-06-19 02:51	18.90	  0.0
NYC	2015-06-19 03:51	19.40	  0.0
LGA	2015-06-19 03:51	19.40	  0.0
JFK	2015-06-19 03:51	19.40	  0.0
LGA	2015-06-19 04:51	19.40	  0.0
NYC	2015-06-19 04:51	19.40	  0.0
JFK	2015-06-19 04:51	19.40	  0.0
NYC	2015-06-19 05:25	20.00	  0.0
LGA	2015-06-19 05:31	19.00	  0.0
JFK	2015-06-19 05:51	19.40	  0.0
NYC	2015-06-19 05:51	20.00	  0.0
LGA	2015-06-19 05:51	19.40	  0.0
NYC	2015-06-19 06:21	20.00	  0.0
LGA	2015-06-19 06:42	19.00	  0.0
JFK	2015-06-19 06:51	19.40	  0.0
NYC	2015-06-19 06:51	20.00	  0.0
LGA	2015-06-19 06:51	19.40	  0.0
NYC	2015-06-19 07:25	20.60	  0.0
LGA	2015-06-19 07:51	20.00	  0.0
NYC	2015-06-19 07:51	20.60	  0.0
JFK	2015-06-19 07:51	20.00	  0.0
LGA	2015-06-19 07:58	20.00	  0.0
NYC	2015-06-19 08:46	21.00	  0.0
LGA	2015-06-19 08:51	20.60	  0.0
JFK	2015-06-19 08:51	20.00	  0.0
NYC	2015-06-19 08:51	20.60	  0.0
NYC	2015-06-19 09:25	20.60	  0.0
LGA	2015-06-19 09:26	21.00	  0.0
LGA	2015-06-19 09:51	20.60	  0.0
JFK	2015-06-19 09:51	20.00	  0.0
NYC	2015-06-19 09:51	20.60	  0.0
NYC	2015-06-19 10:09	20.60	  0.0
LGA	2015-06-19 10:25	21.00	  0.0
LGA	2015-06-19 10:51	20.60	  0.0
JFK	2015-06-19 10:51	21.10	  0.0
NYC	2015-06-19 10:51	21.10	  0.0
LGA	2015-06-19 11:33	21.00	  0.0
NYC	2015-06-19 11:34	21.10	  0.0
NYC	2015-06-19 11:51	21.70	  0.0
LGA	2015-06-19 11:51	21.10	  0.0
JFK	2015-06-19 11:51	21.70	  0.0
LGA	2015-06-19 12:18	21.00	  0.0
NYC	2015-06-19 12:25	21.70	  0.0
NYC	2015-06-19 12:51	22.80	  0.0
JFK	2015-06-19 12:51	23.30	  0.0
LGA	2015-06-19 12:51	22.20	  0.0
JFK	2015-06-19 13:51	24.40	  0.0
NYC	2015-06-19 13:51	23.90	  0.0
LGA	2015-06-19 13:51	23.90	  0.0
NYC	2015-06-19 14:51	25.00	  0.0
JFK	2015-06-19 14:51	25.00	  0.0
LGA	2015-06-19 14:51	25.60	  0.0
LGA	2015-06-19 15:51	27.80	  0.0
NYC	2015-06-19 15:51	27.20	  0.0
JFK	2015-06-19 15:51	27.80	  0.0
JFK	2015-06-19 16:51	28.90	  0.0
NYC	2015-06-19 16:51	28.30	  0.0
LGA	2015-06-19 16:51	27.80	  0.0
NYC	2015-06-19 17:51	28.90	  0.0
LGA	2015-06-19 17:51	27.80	  0.0
JFK	2015-06-19 17:51	28.30	  0.0
JFK	2015-06-19 18:51	28.30	  0.0
NYC	2015-06-19 18:51	28.90	  0.0
LGA	2015-06-19 18:51	28.90	  0.0
NYC	2015-06-19 19:51	28.90	  0.0
JFK	2015-06-19 19:51	31.70	  0.0
LGA	2015-06-19 19:51	29.40	  0.0
JFK	2015-06-19 20:51	30.00	  0.0
NYC	2015-06-19 20:51	28.90	  0.0
LGA	2015-06-19 20:51	26.70	  0.0
JFK	2015-06-19 21:51	28.90	  0.0
NYC	2015-06-19 21:51	28.30	  0.0
LGA	2015-06-19 21:51	27.20	  0.0
LGA	2015-06-19 22:51	27.20	  0.0
JFK	2015-06-19 22:51	28.90	  0.0
NYC	2015-06-19 22:51	27.80	  0.0
JFK	2015-06-19 23:51	27.80	  0.0
LGA	2015-06-19 23:51	26.70	  0.0
NYC	2015-06-19 23:51	27.20	  0.0
LGA	2015-06-20 00:51	26.70	  0.0
JFK	2015-06-20 00:51	26.10	  0.0
NYC	2015-06-20 00:51	25.60	  0.0
LGA	2015-06-20 01:51	26.70	  0.0
NYC	2015-06-20 01:51	25.00	  0.0
JFK	2015-06-20 01:51	26.10	  0.0
NYC	2015-06-20 02:51	25.00	  0.0
LGA	2015-06-20 02:51	24.40	  0.0
JFK	2015-06-20 02:51	25.60	  0.0
JFK	2015-06-20 03:51	25.00	  0.0
LGA	2015-06-20 03:51	23.90	  0.0
NYC	2015-06-20 03:51	25.00	  0.0
JFK	2015-06-20 04:51	23.90	  0.0
NYC	2015-06-20 04:51	23.30	  0.0
LGA	2015-06-20 04:51	22.80	  0.0
JFK	2015-06-20 05:51	23.30	  0.0
NYC	2015-06-20 05:51	23.30	  0.0
LGA	2015-06-20 05:51	21.70	  0.0
JFK	2015-06-20 06:51	22.20	  0.0
NYC	2015-06-20 06:51	22.80	  0.0
LGA	2015-06-20 06:51	21.10	  0.0
JFK	2015-06-20 07:51	21.70	  0.0
LGA	2015-06-20 07:51	20.60	  0.0
NYC	2015-06-20 07:51	22.20	  0.0
NYC	2015-06-20 08:51	21.10	  0.0
LGA	2015-06-20 08:51	20.00	  0.0
JFK	2015-06-20 08:51	21.10	  0.0
NYC	2015-06-20 09:01	20.60	  0.0
JFK	2015-06-20 09:51	20.60	  0.0
NYC	2015-06-20 09:51	20.00	  0.0
LGA	2015-06-20 09:51	20.00	  0.0
NYC	2015-06-20 10:02	20.00	  0.0
NYC	2015-06-20 10:51	19.40	  0.0
LGA	2015-06-20 10:51	19.40	  0.0
JFK	2015-06-20 10:51	20.60	  0.0
JFK	2015-06-20 11:04	21.00	  0.0
LGA	2015-06-20 11:08	19.00	  0.0
NYC	2015-06-20 11:33	19.40	  0.0
LGA	2015-06-20 11:44	19.00	  0.0
NYC	2015-06-20 11:51	19.40	  0.0
JFK	2015-06-20 11:51	21.10	  0.0
LGA	2015-06-20 11:51	18.90	  0.0
JFK	2015-06-20 12:51	21.70	  0.0
LGA	2015-06-20 12:51	19.40	  0.0
NYC	2015-06-20 12:51	19.40	  0.0
JFK	2015-06-20 13:51	20.00	  0.0
LGA	2015-06-20 13:51	18.90	  0.0
NYC	2015-06-20 13:51	20.00	  0.0
JFK	2015-06-20 14:51	20.00	 1.49
LGA	2015-06-20 14:51	18.90	  0.0
NYC	2015-06-20 14:51	19.40	  0.0
JFK	2015-06-20 15:24	20.00	  0.0
NYC	2015-06-20 15:51	19.40	  0.0
LGA	2015-06-20 15:51	18.90	  0.0
JFK	2015-06-20 15:51	20.60	  0.0
NYC	2015-06-20 16:17	19.40	  0.0
LGA	2015-06-20 16:36	19.00	  0.0
NYC	2015-06-20 16:51	18.90	  0.0
LGA	2015-06-20 16:51	18.90	  0.0
JFK	2015-06-20 16:51	20.60	  0.0
LGA	2015-06-20 16:53	19.00	  0.0
